level,session,exam_date,question_no,question_type,instruction,question_text,target,options,answer,answer_display
4급,113,2026-05-23,34,hunum,다음 漢字의 訓과 音을 쓰시오.,豆,豆,,콩 두,콩 두
4급,113,2026-05-23,35,hunum,다음 漢字의 訓과 音을 쓰시오.,座,座,,자리 좌,자리 좌
4급,113,2026-05-23,36,hunum,다음 漢字의 訓과 音을 쓰시오.,炭,炭,,숯 탄,숯 탄
4급,113,2026-05-23,37,hunum,다음 漢字의 訓과 音을 쓰시오.,擇,擇,,가릴 택,가릴 택
4급,113,2026-05-23,38,hunum,다음 漢字의 訓과 音을 쓰시오.,候,候,,기후 후,기후 후
4급,113,2026-05-23,39,hunum,다음 漢字의 訓과 音을 쓰시오.,鐵,鐵,,쇠 철,쇠 철
4급,113,2026-05-23,40,hunum,다음 漢字의 訓과 音을 쓰시오.,航,航,,배 항,배 항
4급,113,2026-05-23,41,hunum,다음 漢字의 訓과 音을 쓰시오.,鷄,鷄,,닭 계,닭 계
4급,113,2026-05-23,42,hunum,다음 漢字의 訓과 音을 쓰시오.,遊,遊,,놀 유,놀 유
4급,113,2026-05-23,43,hunum,다음 漢字의 訓과 音을 쓰시오.,傷,傷,,다칠 상,다칠 상
4급,113,2026-05-23,44,hunum,다음 漢字의 訓과 音을 쓰시오.,志,志,,뜻 지,뜻 지
4급,113,2026-05-23,45,hunum,다음 漢字의 訓과 音을 쓰시오.,盜,盜,,도둑 도,도둑 도
4급,113,2026-05-23,46,hunum,다음 漢字의 訓과 音을 쓰시오.,卷,卷,,책 권,책 권
4급,113,2026-05-23,47,hunum,다음 漢字의 訓과 音을 쓰시오.,威,威,,위엄 위,위엄 위
4급,113,2026-05-23,48,hunum,다음 漢字의 訓과 音을 쓰시오.,修,修,,닦을 수,닦을 수
4급,113,2026-05-23,49,hunum,다음 漢字의 訓과 音을 쓰시오.,罪,罪,,허물 죄,허물 죄
4급,113,2026-05-23,50,hunum,다음 漢字의 訓과 音을 쓰시오.,驚,驚,,놀랄 경,놀랄 경
4급,113,2026-05-23,51,hunum,다음 漢字의 訓과 音을 쓰시오.,針,針,,바늘 침,바늘 침
4급,113,2026-05-23,52,hunum,다음 漢字의 訓과 音을 쓰시오.,盡,盡,,다할 진,다할 진
4급,113,2026-05-23,53,hunum,다음 漢字의 訓과 音을 쓰시오.,喜,喜,,기쁠 희,기쁠 희
4급,113,2026-05-23,54,hunum,다음 漢字의 訓과 音을 쓰시오.,勉,勉,,힘쓸 면,힘쓸 면
4급,113,2026-05-23,55,bushu,다음 漢字의 部首를 쓰시오.,魚,魚,,魚,魚
4급,113,2026-05-23,56,bushu,다음 漢字의 部首를 쓰시오.,課,課,,言,言
4급,113,2026-05-23,57,bushu,다음 漢字의 部首를 쓰시오.,擧,擧,,手,手
4급,113,2026-05-23,58,yakja,다음 漢字의 略字를 쓰시오.,質,質,,貭,貭
4급,113,2026-05-23,59,yakja,다음 漢字의 略字를 쓰시오.,號,號,,号,号
4급,113,2026-05-23,60,yakja,다음 漢字의 略字를 쓰시오.,傳,傳,,伝,伝
4급,113,2026-05-23,61,jangum,다음 漢字語 중 첫소리가 長音인 것을 가려 그 번호를 쓰시오.,,,"[""① 勞動"", ""② 老人""]",②,②
4급,113,2026-05-23,62,jangum,다음 漢字語 중 첫소리가 長音인 것을 가려 그 번호를 쓰시오.,,,"[""① 事前"", ""② 私田""]",①,①
4급,113,2026-05-23,63,jangum,다음 漢字語 중 첫소리가 長音인 것을 가려 그 번호를 쓰시오.,,,"[""① 醫師"", ""② 義士""]",②,②
4급,113,2026-05-23,64,banui,다음 漢字와 뜻이 반대(또는 상대)되는 漢字를 (  ) 속에 적어 문장을 완성하시오.,그는 현재 상황의 문제점을 (  )減 없이 솔직하게 말했다.,減,,加,加
4급,113,2026-05-23,65,banui,다음 漢字와 뜻이 반대(또는 상대)되는 漢字를 (  ) 속에 적어 문장을 완성하시오.,비록 점수는 지고 있지만 아직 (  )負는 끝나지 않았다.,負,,勝,勝
4급,113,2026-05-23,66,banui,다음 漢字와 뜻이 반대(또는 상대)되는 漢字를 (  ) 속에 적어 문장을 완성하시오.,인생을 살다보면 (  )凶은 계속해서 반복된다.,凶,,吉,吉
4급,113,2026-05-23,67,yui,다음 漢字와 뜻이 같거나 비슷한 漢字를 (  ) 속에 적어 문장을 완성하시오.,혼자 사는 그녀는 孤(  )을 달래기 위해 책을 읽었다.,孤,,獨,獨
4급,113,2026-05-23,68,yui,다음 漢字와 뜻이 같거나 비슷한 漢字를 (  ) 속에 적어 문장을 완성하시오.,約(  )을 잘 지키는 것은 사회 생활의 기본이다.,約,,束,束
4급,113,2026-05-23,69,yui,다음 漢字와 뜻이 같거나 비슷한 漢字를 (  ) 속에 적어 문장을 완성하시오.,장 감독은 이번에 새로운 영화를 製(  )하였다.,製,,作,作
4급,113,2026-05-23,70,dongeum,다음 (  ) 속 단어의 同音語를 주어진 뜻에 맞게 漢字로 쓰시오.,(藝道) - 예의와 법도를 아울러 이르는 말.,藝道,,禮度,禮度
4급,113,2026-05-23,71,dongeum,다음 (  ) 속 단어의 同音語를 주어진 뜻에 맞게 漢字로 쓰시오.,(適期) - 붉은빛의 기.,適期,,赤旗,赤旗
4급,113,2026-05-23,72,dongeum,다음 (  ) 속 단어의 同音語를 주어진 뜻에 맞게 漢字로 쓰시오.,"(草具) - 야구에서, 투수가 등판하여 맨 처음 던지는 공.",草具,,初球,初球
4급,113,2026-05-23,73,uut_select,다음 漢字語의 뜻을 <보기>에서 찾아 그 번호를 쓰시오.,無職,無職,"[""① 어떠한 일에 대하여 아무런 감정이나 생각이 없음."", ""② 늙어서 벼슬에서 물러나 은퇴함."", ""③ 정보를 제공함."", ""④ 깎아 없애거나 지워 버림."", ""⑤ 어떤 것을 깊이 생각하고 연구함."", ""⑥ 일정한 직업이 없음.""]",⑥,⑥
4급,113,2026-05-23,74,uut_select,다음 漢字語의 뜻을 <보기>에서 찾아 그 번호를 쓰시오.,考察,考察,"[""① 어떠한 일에 대하여 아무런 감정이나 생각이 없음."", ""② 늙어서 벼슬에서 물러나 은퇴함."", ""③ 정보를 제공함."", ""④ 깎아 없애거나 지워 버림."", ""⑤ 어떤 것을 깊이 생각하고 연구함."", ""⑥ 일정한 직업이 없음.""]",⑤,⑤
4급,113,2026-05-23,75,uut_select,다음 漢字語의 뜻을 <보기>에서 찾아 그 번호를 쓰시오.,提報,提報,"[""① 어떠한 일에 대하여 아무런 감정이나 생각이 없음."", ""② 늙어서 벼슬에서 물러나 은퇴함."", ""③ 정보를 제공함."", ""④ 깎아 없애거나 지워 버림."", ""⑤ 어떤 것을 깊이 생각하고 연구함."", ""⑥ 일정한 직업이 없음.""]",③,③
4급,113,2026-05-23,76,seong-eo,다음 ( ) 안에 해당하는 漢字를 적어 성어를 완성하시오.,惡戰(고)鬪 : 매우 어려운 조건을 무릅쓰고 싸우고 고생스럽게 싸움.,惡戰(고)鬪,,苦,苦
4급,113,2026-05-23,77,seong-eo,다음 ( ) 안에 해당하는 漢字를 적어 성어를 완성하시오.,文房四(우) : 문인의 방의 네 가지 벗.,文房四(우),,友,友
4급,113,2026-05-23,78,seong-eo,다음 ( ) 안에 해당하는 漢字를 적어 성어를 완성하시오.,送(구)迎新 : 묵은해를 보내고 새해를 맞음.,送(구)迎新,,舊,舊
4급,113,2026-05-23,79,seong-eo,다음 ( ) 안에 해당하는 漢字를 적어 성어를 완성하시오.,(과)大評價 : 실제보다 지나치게 높이 평가함.,(과)大評價,,過,過
4급,113,2026-05-23,80,seong-eo,다음 ( ) 안에 해당하는 漢字를 적어 성어를 완성하시오.,見危授(명) : 나라가 위태로울 때 자기의 몸을 나라에 바침.,見危授(명),,命,命
4급,113,2026-05-23,81,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,전신주가 쓰러지며 마을 일대에 정전이 일어났다.,정전,,停電,停電
4급,113,2026-05-23,82,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,왕은 후환을 없애고자 죄인들을 외딴 섬으로 유배보냈다.,후환,,後患,後患
4급,113,2026-05-23,83,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,농기구를 개량한 덕분에 농부들의 수고를 덜었다.,개량,,改良,改良
4급,113,2026-05-23,84,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,선장은 선상의 갑판에서 멀리 수평선을 바라보았다.,선상,,船上,船上
4급,113,2026-05-23,85,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,내 적금은 미래를 위한 투자의 성격을 갖고 있다.,성격,,性格,性格
4급,113,2026-05-23,86,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,학교를 마치고 동생과 함께 논술 학원에 갔다.,학원,,學院,學院
4급,113,2026-05-23,87,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,우리 고장에서 생산된 사과는 전국의 각 지역에서 판매된다.,생산,,生産,生産
4급,113,2026-05-23,88,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,산림에 대한 개발 허가가 전면 중단되었다.,허가,,許可,許可
4급,113,2026-05-23,89,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,회사의 매출액 추이는 매년 우상향 곡선을 그리고 있다.,곡선,,曲線,曲線
4급,113,2026-05-23,90,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,정정당당한 경쟁을 위해서는 규칙을 준수해야 할 것이다.,경쟁,,競爭,競爭
4급,113,2026-05-23,91,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,신청서에는 참가자의 자격 요건을 명시하고 있다.,명시,,明示,明示
4급,113,2026-05-23,92,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,아버지는 도시의 외곽 지역에 새로운 집을 구하셨다.,도시,,都市,都市
4급,113,2026-05-23,93,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,공습경보가 발령되자 부대는 전투태세에 돌입했다.,발령,,發令,發令
4급,113,2026-05-23,94,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,해안가 작은 마을에 태풍이 강타하였다.,강타,,強打,強打
4급,113,2026-05-23,95,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,우리 학교는 다음 학기부터 급식을 시행한다.,급식,,給食,給食
4급,113,2026-05-23,96,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,전쟁이 막바지로 접어들며 적군의 패색이 뚜렷해졌다.,패색,,敗色,敗色
4급,113,2026-05-23,97,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,요즘 우리 동네는 중고 거래가 활발하다.,거래,,去來,去來
4급,113,2026-05-23,98,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,신랑 신부가 하객들의 축복을 받으며 행진했다.,축복,,祝福,祝福
4급,113,2026-05-23,99,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,야간 수업을 듣는 학생들의 눈빛에 열정이 가득하다.,야간,,夜間,夜間
4급,113,2026-05-23,100,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,할아버지의 과거 모습은 흑백 사진 속에 담겨있었다.,흑백,,黑白,黑白
4급,112,2026-02-28,1,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,그의 그림은 미술 애호가들에게 좋은 評價를 받았다.,評價,,평가,평가
4급,112,2026-02-28,2,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,제대로 싸워 보지도 못하고 저들에게 降伏할 수는 없다.,降伏,,항복,항복
4급,112,2026-02-28,3,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,모든 의원이 탈당하는 상황에 그는 殘留를 선언했다.,殘留,,잔류,잔류
4급,112,2026-02-28,4,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,뛰놀던 아이가 넘어져 무릎에 傷處를 입었다.,傷處,,상처,상처
4급,112,2026-02-28,5,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,우리 팀은 바닷속을 探險하며 해저 생태계를 조사하고 있다.,探險,,탐험,탐험
4급,112,2026-02-28,6,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,시민들이 유원지의 놀이 시설을 이용해 餘暇를 즐기고 있다.,餘暇,,여가,여가
4급,112,2026-02-28,7,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,여기는 건물들이 많아서 귀빈을 警護하기에 좋지 않다.,警護,,경호,경호
4급,112,2026-02-28,8,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,이 공장은 待遇가 좋지 않아서 직원들의 이직률이 높다.,待遇,,대우,대우
4급,112,2026-02-28,9,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,우리 회사는 組織을 축소하기 위한 작업에 돌입했다.,組織,,조직,조직
4급,112,2026-02-28,10,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,어떤 희생을 甘受하더라도 이번 일은 반드시 성공해야 한다.,甘受,,감수,감수
4급,112,2026-02-28,11,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,군사 작전에서는 군량미의 備蓄이 중요하다.,備蓄,,비축,비축
4급,112,2026-02-28,12,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,나의 제안은 그에 의해 보기 좋게 拒絶을 당했다.,拒絶,,거절,거절
4급,112,2026-02-28,13,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,그는 공에 맞아서 눈 周圍가 검푸르게 멍들었다.,周圍,,주위,주위
4급,112,2026-02-28,14,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,마을 사람들은 그의 장례를 치르고 墓碑까지 세워 주었다.,墓碑,,묘비,묘비
4급,112,2026-02-28,15,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,이 의자는 무척 堅固하게 만들어졌다.,堅固,,견고,견고
4급,112,2026-02-28,16,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,겨울철 난방비를 절감하기 위한 妙案을 생각해 봅시다.,妙案,,묘안,묘안
4급,112,2026-02-28,17,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,나는 그의 돌출 행동을 納得하기 어려웠다.,納得,,납득,납득
4급,112,2026-02-28,18,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,할아버지께서는 몰염치한 그의 태도에 激怒하였다.,激怒,,격노,격노
4급,112,2026-02-28,19,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,그는 집을 나서기 전에 革帶를 졸라매었다.,革帶,,혁대,혁대
4급,112,2026-02-28,20,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,동민이는 새로운 사업에 손을 댔다가 많은 缺損만 보았다.,缺損,,결손,결손
4급,112,2026-02-28,21,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,자네 방 어딘가에 盜聽 장치가 설치되어 있네.,盜聽,,도청,도청
4급,112,2026-02-28,22,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,우리 식당에서는 매일 한 번씩 식기 消毒을 한다.,消毒,,소독,소독
4급,112,2026-02-28,23,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,사복을 입은 세 명의 健壯한 청년들이 그를 에워쌌다.,健壯,,건장,건장
4급,112,2026-02-28,24,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,이 영화에서는 두 병사가 칼싸움하는 장면이 壓卷이다.,壓卷,,압권,압권
4급,112,2026-02-28,25,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,외국에 나가면 우선 언어의 障壁에 부딪히게 된다.,障壁,,장벽,장벽
4급,112,2026-02-28,26,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,그의 훌륭한 행적은 두고두고 稱頌해도 모자람 정도이다.,稱頌,,칭송,칭송
4급,112,2026-02-28,27,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,그녀는 다른 사람을 먼저 配慮하는 마음을 가지고 있다.,配慮,,배려,배려
4급,112,2026-02-28,28,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,그는 주말마다 冊房에 들러 꼭 한두 권의 책을 산다.,冊房,,책방,책방
4급,112,2026-02-28,29,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,형사들이 그를 그림자처럼 따라다니며 監視하였다.,監視,,감시,감시
4급,112,2026-02-28,30,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,진열장에는 여러 가지 模樣의 신발이 놓여 있다.,模樣,,모양,모양
4급,112,2026-02-28,31,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,이 병은 후천성이어서 遺傳되지 않는다.,遺傳,,유전,유전
4급,112,2026-02-28,32,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,그는 어려운 사람들을 위해 積善을 많이 베푼다.,積善,,적선,적선
4급,112,2026-02-28,33,hunum,다음 漢字의 訓과 音을 쓰시오.,歡,歡,,기쁠 환,기쁠 환
4급,112,2026-02-28,34,hunum,다음 漢字의 訓과 音을 쓰시오.,巨,巨,,클 거,클 거
4급,112,2026-02-28,35,hunum,다음 漢字의 訓과 音을 쓰시오.,乳,乳,,젖 유,젖 유
4급,112,2026-02-28,36,hunum,다음 漢字의 訓과 音을 쓰시오.,存,存,,있을 존,있을 존
4급,112,2026-02-28,37,hunum,다음 漢字의 訓과 音을 쓰시오.,秀,秀,,빼어날 수,빼어날 수
4급,112,2026-02-28,38,hunum,다음 漢字의 訓과 音을 쓰시오.,逃,逃,,도망할 도,도망할 도
4급,112,2026-02-28,39,hunum,다음 漢字의 訓과 音을 쓰시오.,刑,刑,,형벌 형,형벌 형
4급,112,2026-02-28,40,hunum,다음 漢字의 訓과 音을 쓰시오.,珍,珍,,보배 진,보배 진
4급,112,2026-02-28,41,hunum,다음 漢字의 訓과 音을 쓰시오.,複,複,,겹칠 복,겹칠 복
4급,112,2026-02-28,42,hunum,다음 漢字의 訓과 音을 쓰시오.,郵,郵,,우편 우,우편 우
4급,112,2026-02-28,43,hunum,다음 漢字의 訓과 音을 쓰시오.,儉,儉,,검소할 검,검소할 검
4급,112,2026-02-28,44,hunum,다음 漢字의 訓과 音을 쓰시오.,射,射,,쏠 사,쏠 사
4급,112,2026-02-28,45,hunum,다음 漢字의 訓과 音을 쓰시오.,委,委,,맡길 위,맡길 위
4급,112,2026-02-28,46,hunum,다음 漢字의 訓과 音을 쓰시오.,泉,泉,,샘 천,샘 천
4급,112,2026-02-28,47,hunum,다음 漢字의 訓과 音을 쓰시오.,勉,勉,,힘쓸 면,힘쓸 면
4급,112,2026-02-28,48,hunum,다음 漢字의 訓과 音을 쓰시오.,烈,烈,,매울 렬,매울 렬
4급,112,2026-02-28,49,hunum,다음 漢字의 訓과 音을 쓰시오.,環,環,,고리 환,고리 환
4급,112,2026-02-28,50,hunum,다음 漢字의 訓과 音을 쓰시오.,閑,閑,,한가할 한,한가할 한
4급,112,2026-02-28,51,hunum,다음 漢字의 訓과 音을 쓰시오.,叔,叔,,아재비 숙,아재비 숙
4급,112,2026-02-28,52,hunum,다음 漢字의 訓과 音을 쓰시오.,推,推,,밀 추,밀 추
4급,112,2026-02-28,53,hunum,다음 漢字의 訓과 音을 쓰시오.,避,避,,피할 피,피할 피
4급,112,2026-02-28,54,hunum,다음 漢字의 訓과 音을 쓰시오.,豫,豫,,미리 예,미리 예
4급,112,2026-02-28,55,bushu,다음 漢字의 部首를 쓰시오.,黨,黨,,黑,黑
4급,112,2026-02-28,56,bushu,다음 漢字의 部首를 쓰시오.,愛,愛,,心,心
4급,112,2026-02-28,57,bushu,다음 漢字의 部首를 쓰시오.,至,至,,至,至
4급,112,2026-02-28,58,yakja,다음 漢字의 略字를 쓰시오.,區,區,,区,区
4급,112,2026-02-28,59,yakja,다음 漢字의 略字를 쓰시오.,圖,圖,,図,図
4급,112,2026-02-28,60,yakja,다음 漢字의 略字를 쓰시오.,晝,晝,,昼,昼
4급,112,2026-02-28,61,jangum,다음 漢字語 중 첫소리가 長音인 것을 가려 그 번호를 쓰시오.,,,"[""① 主義"", ""② 注意""]",②,②
4급,112,2026-02-28,62,jangum,다음 漢字語 중 첫소리가 長音인 것을 가려 그 번호를 쓰시오.,,,"[""① 停止"", ""② 整地""]",②,②
4급,112,2026-02-28,63,jangum,다음 漢字語 중 첫소리가 長音인 것을 가려 그 번호를 쓰시오.,,,"[""① 有利"", ""② 遊離""]",①,①
4급,112,2026-02-28,64,banui,다음 漢字와 뜻이 반대(또는 상대)되는 漢字를 (  ) 속에 적어 문장을 완성하시오.,이 나라는 예전엔 (  )常이 명확하게 갈려 있던 계급 사회였다.,常,,班,班
4급,112,2026-02-28,65,banui,다음 漢字와 뜻이 반대(또는 상대)되는 漢字를 (  ) 속에 적어 문장을 완성하시오.,그 선수의 마지막 골은 (  )負에 쐐기를 박는 득점이었다.,負,,勝,勝
4급,112,2026-02-28,66,banui,다음 漢字와 뜻이 반대(또는 상대)되는 漢字를 (  ) 속에 적어 문장을 완성하시오.,그는 늘 국가의 (  )危를 먼저 생각하는 사람이었습니다.,危,,安,安
4급,112,2026-02-28,67,yui,다음 漢字와 뜻이 같거나 비슷한 漢字를 (  ) 속에 적어 문장을 완성하시오.,그녀는 언니의 가정에 행복이 (  )滿하기를 빌었다.,滿,,充,充
4급,112,2026-02-28,68,yui,다음 漢字와 뜻이 같거나 비슷한 漢字를 (  ) 속에 적어 문장을 완성하시오.,이번 투자 실패로 우리 회사는 막대한 (  )擊을 받았다.,擊,,打,打
